num_critic_for_reviews,gross,movie_title,num_voted_users,num_user_for_reviews,imdb_score,movie_facebook_likes
224.0,10640645.0,The Gunman ,28429,110.0,5.8,0
173.0,273420.0,Southland Tales ,32671,238.0,5.5,0
112.0,3629758.0,The Chorus ,44151,110.0,7.9,0
62.0,7070459.0,How She Move ,4600,18.0,3.3,238
34.0,231417.0,The Swindle ,1649,21.0,6.6,33
61.0,28399192.0,The Crocodile Hunter: Collision Course ,5663,106.0,5.4,332
53.0,447093.0,Dekalog             ,12591,37.0,9.1,0
100.0,29374178.0,Bless the Child ,12093,188.0,5.1,394
67.0,13383737.0,Bullets Over Broadway ,29385,86.0,7.5,979
56.0,2040920.0,El Mariachi ,52055,130.0,6.9,0
111.0,4829497.0,The Libertine ,31433,260.0,6.4,0
127.0,10460089.0,Narc ,34098,214.0,7.2,1000
166.0,316842.0,Good Kill ,15756,68.0,6.4,0
113.0,15738632.0,3000 Miles to Graceland ,38076,399.0,5.9,0
64.0,14792779.0,Radio Days ,24256,91.0,7.6,0
51.0,533344.0,Masked and Anonymous ,3972,95.0,5.5,655
107.0,10037390.0,Godzilla 2000 ,5442,140.0,6.0,339
29.0,6982680.0,Screwed ,6965,69.0,5.7,262
25.0,48856.0,Madadayo ,3466,40.0,7.5,355
92.0,75597042.0,The Rookie ,26434,174.0,7.0,0
161.0,15152879.0,The Last Exorcism Part II ,13506,68.0,4.0,0
112.0,23078294.0,Stay Alive ,25870,281.0,5.1,0
22.0,2580.0,I Love Your Work ,1618,40.0,5.4,63
103.0,8742261.0,Street Fighter: The Legend of Chun-Li ,19824,179.0,3.7,0
112.0,38916903.0,Earth to Echo ,15664,149.0,5.8,0
146.0,30538669.0,The Sitter ,60202,114.0,5.7,0
112.0,63260.0,Renaissance ,14325,90.0,6.7,0
146.0,26199517.0,Blood Work ,34356,260.0,6.4,705
93.0,140016.0,Baghead ,3507,40.0,6.0,443
140.0,67286731.0,Hidalgo ,67856,345.0,6.7,0
181.0,2508841.0,Frozen River ,21746,93.0,7.2,0
44.0,37788228.0,Head of State ,15046,80.0,5.4,638
95.0,27779888.0,The Edge ,55913,182.0,6.9,0
77.0,15712072.0,Paparazzi ,13210,138.0,5.8,269
125.0,7825820.0,The Night Listener ,13086,156.0,5.9,576
53.0,7830611.0,Hoop Dreams ,18980,74.0,8.3,0
225.0,214966.0,The Killer Inside Me ,28483,176.0,6.1,0
128.0,3203044.0,Anything Else ,25165,155.0,6.4,827
5.0,4914.0,Antarctic Edge: 70° South ,123,2.0,7.0,215
101.0,37752931.0,Autumn in New York ,20201,180.0,5.5,0
85.0,5709616.0,El crimen del padre Amaro ,11088,110.0,6.8,544
29.0,1332.0,Detention of the Dead ,2038,20.0,4.6,898
84.0,15427192.0,Drowning Mona ,11768,148.0,5.6,492
168.0,19377727.0,The Producers ,35140,409.0,6.4,0
60.0,4064333.0,Tank Girl ,24790,173.0,5.2,0
49.0,10429707.0,Moms' Night Out ,10483,125.0,5.4,0
123.0,31968347.0,Leaving Las Vegas ,93894,286.0,7.6,0
160.0,56729973.0,Saw V ,88529,262.0,5.8,0
101.0,190666.0,"A Woman, a Gun and a Noodle Shop ",2410,20.0,5.7,784
25.0,69800000.0,Private Benjamin ,18140,60.0,6.1,855
97.0,60054449.0,Species ,61018,140.0,5.8,0
141.0,63695760.0,Mona Lisa Smile ,61490,264.0,6.4,0
129.0,20566327.0,Keanu ,15385,84.0,6.4,0
15.0,4357000.0,Bogus ,5176,30.0,5.3,350
67.0,5000000.0,"The Beast from 20,000 Fathoms ",4812,88.0,6.7,465
121.0,31899000.0,Dressed to Kill ,23986,201.0,7.1,0
144.0,49875589.0,Red Tails ,28807,273.0,5.9,0
52.0,529766.0,Things to Do in Denver When You're Dead ,22345,144.0,6.8,0
158.0,37339525.0,Out of Sight ,71708,307.0,7.0,0
77.0,39025000.0,Dead Man Walking ,73193,190.0,7.6,0
124.0,42044321.0,Spanglish ,65668,342.0,6.5,0
94.0,31526393.0,Anacondas: The Hunt for the Blood Orchid ,22243,144.0,4.6,686
28.0,12055.0,The Living Wake ,739,10.0,6.5,339
73.0,16647384.0,Unaccompanied Minors ,8398,56.0,5.1,498
198.0,31691811.0,Quarantine ,57446,369.0,6.0,0
127.0,67253092.0,Coach Carter ,92702,209.0,7.2,0
118.0,3335839.0,Harsh Times ,54657,222.0,7.0,0
49.0,1631839.0,Gun Shy ,5936,91.0,5.7,242
140.0,46363118.0,Boogeyman ,25960,389.0,4.1,1000
98.0,12831121.0,Wicker Park ,44979,298.0,7.0,0
135.0,3432342.0,The Barbarian Invasions ,24921,166.0,7.7,0
19.0,1200000.0,Excessive Force ,922,23.0,5.1,107
63.0,18636537.0,The Quick and the Dead ,69197,216.0,6.4,0
14.0,18435.0,One to Another ,1010,15.0,5.8,104
61.0,46300000.0,"It's a Mad, Mad, Mad, Mad World ",29323,344.0,7.6,0
208.0,2694973.0,Half Nelson ,70885,189.0,7.2,0
72.0,8326035.0,The Man ,21933,76.0,5.5,676
65.0,7369373.0,Witchboard ,4288,74.0,5.7,0
60.0,4091.0,Thunder and the House of Magic ,4265,16.0,6.3,0
108.0,145118.0,Carlos             ,10111,36.0,7.7,0
78.0,58255287.0,Littleman ,39471,187.0,4.3,0
112.0,11905519.0,The Protector ,30210,214.0,7.1,0
30.0,3275585.0,Romeo Is Bleeding ,10735,88.0,6.6,561
72.0,57750000.0,Cleopatra ,21554,192.0,7.0,0
107.0,73023275.0,Hotel for Dogs ,16271,57.0,5.4,1000
137.0,8111360.0,Dirty Pretty Things ,34848,203.0,7.4,0
118.0,44737059.0,The Replacements ,48322,261.0,6.5,0
6.0,35688.0,Not Cool ,4167,72.0,5.1,0
61.0,6088249.0,Grandma's Boy ,67853,202.0,7.0,0
60.0,317040.0,The Yellow Handkerchief ,6723,36.0,6.8,1000
105.0,73701902.0,Christmas with the Kranks ,27548,209.0,5.2,0
145.0,60269340.0,Baby Mama ,34079,97.0,6.0,0
51.0,246574.0,My Dog Tulip ,1272,15.0,6.9,675
81.0,7282851.0,Phantasm II ,9502,100.0,6.5,812
169.0,59475623.0,The Stepford Wives ,49739,407.0,5.2,0
66.0,4814244.0,Slackers ,12437,107.0,5.3,405
82.0,5518918.0,Aqua Teen Hunger Force Colon Movie Film for Theaters ,12160,73.0,6.9,307
43.0,100240.0,A Lego Brickumentary ,1220,11.0,6.8,0
177.0,24520892.0,Unleashed ,85198,303.0,7.0,0
111.0,13367101.0,Friends with Money ,19715,166.0,5.9,515
158.0,16930884.0,88 Minutes ,65628,262.0,5.9,0
96.0,3041803.0,The House of Mirth ,6377,181.0,7.1,345
7.0,1098224.0,"The Book of Mormon Movie, Volume 1: The Journey ",397,30.0,3.3,32
36.0,1686429.0,Steel ,8687,62.0,2.8,0
77.0,4505922.0,Swingers ,63951,252.0,7.4,0
57.0,793352.0,Darling Companion ,2551,25.0,5.1,0
61.0,11806119.0,Bloodsport ,57578,210.0,6.8,0
19.0,2848578.0,Letters to God ,3942,65.0,6.3,0
98.0,39177215.0,Enough ,30667,234.0,5.6,0
160.0,1186957.0,Me and Orson Welles ,9264,69.0,6.8,0
160.0,14637490.0,My Soul to Take ,16411,136.0,4.8,0
168.0,1900725.0,The Proposition ,43205,232.0,7.4,0
57.0,35231365.0,The Flintstones in Viva Rock Vegas ,15517,85.0,3.6,500
162.0,34566746.0,Thirteen Days ,45231,315.0,7.3,0
28.0,4756.0,The Adventurer: The Curse of the Midas Box ,4191,32.0,5.4,0
62.0,24708699.0,Lottery Ticket ,7991,30.0,4.9,0
24.0,11144518.0,Barney's Great Adventure ,2724,53.0,2.8,436
57.0,32051917.0,Copycat ,42315,140.0,6.6,0
213.0,1260917.0,Micmacs ,24657,71.0,7.2,0
36.0,42610000.0,Beverly Hills Cop III ,60293,114.0,5.5,669
65.0,30084.0,Happy Christmas ,5507,23.0,5.6,812
63.0,45645204.0,Black Rain ,39306,119.0,6.6,0
50.0,2892582.0,Waiting for Guffman ,22697,202.0,7.6,0
39.0,5871603.0,Light It Up ,3116,39.0,6.0,251
222.0,28563179.0,We Own the Night ,72693,199.0,6.9,0
126.0,7764027.0,Bad Words ,38459,119.0,6.7,0
121.0,8786715.0,Saved! ,40274,324.0,6.9,0
47.0,11508423.0,The Longshots ,3174,19.0,5.1,376
39.0,2557668.0,Captive ,3911,22.0,5.3,0
52.0,8070311.0,Sleepover ,12706,75.0,5.3,0
24.0,52528330.0,A Madea Christmas ,4265,27.0,4.7,0
105.0,18306166.0,The Four Feathers ,28130,215.0,6.5,0
139.0,5348317.0,Danny Collins ,20810,100.0,7.1,0
68.0,841206.0,Higher Ground ,2603,34.0,6.3,952
43.0,4328294.0,Keeping Up with the Steins ,2719,41.0,5.4,249
134.0,82300000.0,Star Trek: The Motion Picture ,63330,405.0,6.4,0
155.0,6517198.0,Maria Full of Grace ,30474,172.0,7.5,0
65.0,2955039.0,Gracie ,3624,27.0,6.2,313
53.0,14873.0,Major Dundee ,5294,67.0,6.8,251
62.0,32333860.0,Rumble in the Bronx ,29843,81.0,6.7,0
90.0,188870.0,Easy Money ,13443,25.0,6.7,0
66.0,14114488.0,Poltergeist III ,13190,114.0,4.5,616
34.0,1889522.0,The Mighty Macs ,1119,12.0,6.5,797
28.0,64148.0,Aberdeen ,2601,35.0,7.3,260
88.0,18882880.0,Georgia Rule ,20539,125.0,5.9,681
110.0,76400000.0,Star Trek III: The Search for Spock ,58743,192.0,6.6,0
11.0,8508843.0,Troop Beverly Hills ,7470,35.0,5.5,0
43.0,36733909.0,Alive ,38949,112.0,7.1,0
58.0,52543632.0,No Good Deed ,12676,84.0,5.6,0
85.0,40219708.0,Hardball ,22649,131.0,6.3,0
53.0,38168022.0,The Original Kings of Comedy ,4687,83.0,6.6,290
231.0,2283276.0,Waltz with Bashir ,46107,156.0,8.0,0
61.0,32885565.0,Daylight ,53132,101.0,5.8,0
8.0,18195.0,The Sticky Fingers of Time ,336,7.0,6.3,67
56.0,12065985.0,Holy Man ,16260,88.0,4.9,296
109.0,4040588.0,Bottle Shock ,12233,89.0,6.8,0
66.0,39177541.0,The Adventures of Sharkboy and Lavagirl 3-D ,20310,177.0,3.5,0
61.0,10397365.0,Head Over Heels ,11693,104.0,5.4,613
196.0,53789313.0,Paycheck ,89816,347.0,6.3,0
37.0,13903262.0,Out Cold ,14656,90.0,6.3,0
42.0,14100000.0,Diner ,14995,87.0,7.2,0
199.0,11538204.0,The Conspirator ,23696,135.0,7.0,0
167.0,11956207.0,Sorority Row ,24012,126.0,5.1,0
31.0,623374.0,Texas Rangers ,4757,67.0,5.2,474
101.0,20950820.0,Looney Tunes: Back in Action ,24183,160.0,5.7,665
15.0,800000.0,The Barbarians ,2308,35.0,4.8,550
163.0,171320.0,Polisse ,10796,33.0,7.3,0
92.0,768045.0,Bloody Sunday ,19732,120.0,7.7,0
133.0,14373825.0,Awake ,63216,196.0,6.5,0
167.0,35143332.0,Jeepers Creepers II ,45102,316.0,5.6,0
94.0,1754319.0,A Better Life ,13174,81.0,7.2,0
156.0,418268.0,Bachelorette ,37156,129.0,5.3,0
83.0,40158000.0,The Piano ,63931,241.0,7.6,0
97.0,11614236.0,The Muse ,9294,140.0,5.6,251
91.0,25078937.0,Midnight in the Garden of Good and Evil ,31751,216.0,6.6,0
81.0,447750.0,Brother ,18520,133.0,7.2,0
77.0,9402410.0,Fun Size ,11233,32.0,5.4,0
98.0,55210049.0,Star Trek V: The Final Frontier ,43743,293.0,5.4,0
131.0,531009.0,By the Sea ,7976,61.0,5.3,0
43.0,695229.0,Trees Lounge ,11369,65.0,7.2,872
60.0,17300889.0,The Phantom ,27648,148.0,4.9,0
25.0,295468.0,Never Again ,709,34.0,6.0,139
6.0,3347439.0,The Work and the Glory ,833,33.0,6.9,31
47.0,5002310.0,Bubble Boy ,25541,181.0,5.6,0
109.0,1060591.0,Caramel ,9750,66.0,7.2,0
131.0,50041732.0,Stigmata ,54390,398.0,6.2,0
25.0,22189039.0,Nowhere to Run ,17074,55.0,5.5,466
112.0,48430.0,The Perfect Host ,20176,73.0,6.8,0
29.0,906666.0,Sholem Aleichem: Laughing in the Darkness ,154,5.0,6.8,287
37.0,49121934.0,This Christmas ,6528,32.0,6.1,0
68.0,17174870.0,Center Stage ,15817,210.0,6.7,0
147.0,37101011.0,The Guilt Trip ,30394,103.0,5.8,0
64.0,1141829.0,L.I.E. ,8509,109.0,7.2,420
95.0,42643187.0,Glory Road ,34910,145.0,7.2,0
137.0,11034436.0,Mrs Henderson Presents ,13505,180.0,7.1,0
122.0,9180275.0,You Can Count on Me ,22145,231.0,7.7,756
67.0,14567883.0,Soldier ,44248,373.0,6.0,0
56.0,2600000.0,Richard III ,11612,88.0,7.5,0
50.0,20300000.0,City Hall ,16741,60.0,6.2,309
82.0,6291602.0,What Planet Are You From? ,8070,91.0,5.6,255
154.0,58867694.0,Surf's Up ,54077,112.0,6.8,0
253.0,1330827.0,The Neon Demon ,9866,73.0,7.0,0
110.0,30199105.0,The Art of War ,25346,167.0,5.7,470
31.0,99147.0,Desert Blue ,1884,28.0,6.2,69
123.0,10965209.0,Antitrust ,25558,221.0,6.1,0
96.0,63319509.0,She's All That ,67115,389.0,5.8,0
173.0,55865715.0,White Noise ,41763,403.0,5.5,0
60.0,1420578.0,Northfork ,4894,122.0,6.4,298
49.0,36830057.0,My Favorite Martian ,10883,73.0,4.9,448
17.0,6879730.0,Woman Thou Art Loosed ,806,23.0,6.9,187
59.0,52293982.0,The Color of Money ,57831,115.0,7.0,0
91.0,65535067.0,Deuce Bigalow: Male Gigolo ,59380,202.0,5.7,0
47.0,104257.0,Human Traffic ,19194,160.0,7.1,0
78.0,1554566.0,Ararat ,8624,180.0,6.6,824
49.0,134904.0,Love Ranch ,2395,17.0,5.7,636
124.0,26896744.0,The Women ,16582,125.0,4.9,0
133.0,21784432.0,The Big Wedding ,37493,108.0,5.6,0
61.0,3058380.0,The Widow of Saint-Pierre ,4767,69.0,7.3,186
63.0,2954405.0,Isn't She Great ,1977,64.0,5.3,133
63.0,927107.0,Aimee & Jaguar ,5153,51.0,7.3,687
210.0,7443007.0,Taking Woodstock ,24663,71.0,6.7,0
141.0,1197786.0,District B13 ,55928,157.0,7.2,0
103.0,52691009.0,Diary of a Wimpy Kid: Rodrick Rules ,18727,45.0,6.6,0
159.0,8025872.0,The Texas Chainsaw Massacre 2 ,19234,258.0,5.5,0
156.0,27669413.0,Saw VI ,76207,194.0,6.0,0
146.0,43818159.0,Prom Night ,27664,260.0,3.9,1000
151.0,13987482.0,What's Your Number? ,58957,91.0,6.0,0
122.0,37617947.0,The Nativity Story ,8143,203.0,6.8,0
9.0,531806.0,Standing Ovation ,548,6.0,3.4,277
51.0,265107.0,Psycho Beach Party ,4617,93.0,6.3,614
157.0,45489752.0,In Good Company ,48973,214.0,6.5,736
119.0,12212417.0,Confidence ,30643,144.0,6.7,622
136.0,405614.0,Sound of My Voice ,15775,69.0,6.7,0
138.0,30000000.0,A Nightmare on Elm Street 2: Freddy's Revenge ,43485,327.0,5.4,0
132.0,6754898.0,Running with Scissors ,20000,188.0,6.2,0
58.0,39659.0,Dracula: Pages from a Virgin's Diary ,1555,32.0,7.0,131
66.0,11835.0,Of Horses and Men ,1920,7.0,6.9,1000
93.0,10956379.0,Dragon Wars: D-War ,21506,364.0,3.6,0
111.0,26345.0,The Sweeney ,16445,99.0,6.1,0
57.0,11632420.0,Knockaround Guys ,19768,135.0,6.1,566
169.0,3753806.0,Vera Drake ,20307,165.0,7.7,0
33.0,4109095.0,Kama Sutra: A Tale of Love ,8239,92.0,6.0,0
67.0,81150692.0,Snow Dogs ,20219,100.0,5.1,0
132.0,6409206.0,The Rocker ,32311,104.0,6.2,0
104.0,24475416.0,Sling Blade ,72443,309.0,8.0,0
159.0,56536016.0,Lights Out ,13523,95.0,6.9,0
141.0,30012990.0,Elizabeth ,75973,409.0,7.5,0
81.0,154077.0,Lonesome Jim ,6884,53.0,6.6,238
231.0,4001121.0,I'm Not There. ,48346,230.0,7.0,0
201.0,25244700.0,Escape from New York ,91017,284.0,7.2,0
188.0,10214647.0,Kinsey ,42689,204.0,7.1,0
125.0,18761993.0,The Upside of Anger ,19007,219.0,6.9,549
186.0,54257433.0,The Shallows ,12983,139.0,6.8,0
94.0,1221261.0,Nine Queens ,38215,125.0,7.9,0
166.0,67128202.0,Race to Witch Mountain ,43328,110.0,5.7,0
166.0,9525276.0,Death Sentence ,60156,299.0,6.8,0
37.0,15062898.0,Dead Man on Campus ,11729,106.0,6.0,645
78.0,27087695.0,Joe Dirt ,41664,205.0,5.9,0
151.0,24375436.0,15 Minutes ,42547,265.0,6.1,748
100.0,7563670.0,Over Her Dead Body ,21268,53.0,5.2,518
81.0,1980338.0,Zero Effect ,12366,151.0,7.0,507
75.0,22734486.0,Dickie Roberts: Former Child Star ,11815,117.0,5.6,320
105.0,410388.0,Steamboy ,13727,79.0,6.9,973
129.0,64371181.0,Miracle ,36636,289.0,7.5,0
41.0,1089445.0,The Perfect Game ,2676,33.0,7.0,0
105.0,18967571.0,The Replacement Killers ,23345,167.0,6.1,629
76.0,37901509.0,Seven Years in Tibet ,96385,119.0,7.0,0
25.0,3827466.0,Yeh Jawaani Hai Deewani ,25122,102.0,6.9,0
65.0,2300000.0,42nd Street ,7921,97.0,7.7,439
71.0,10018.0,Alone with Her ,3228,31.0,6.1,244
46.0,10161099.0,Henry V ,23441,108.0,7.7,0
98.0,72601713.0,Barnyard ,21396,155.0,5.6,605
192.0,866778.0,My Blueberry Nights ,44208,117.0,6.7,0
177.0,10515579.0,Scoop ,66840,248.0,6.7,0
36.0,18653615.0,Anywhere But Here ,14786,103.0,6.1,638
56.0,52961.0,Aloft ,2103,11.0,5.3,675
2.0,10508.0,Naturally Native ,103,6.0,6.5,102
22.0,23031390.0,The Players Club ,4345,26.0,5.6,575
131.0,22751979.0,Titan A.E. ,52244,377.0,6.6,0
63.0,5108820.0,Gossip ,12519,112.0,5.9,853
29.0,18434.0,A Room for Romeo Brass ,4471,47.0,7.7,484
57.0,2185266.0,Bamboozled ,8720,186.0,6.5,1000
160.0,70327868.0,Shaft ,58416,301.0,5.9,0
48.0,53854588.0,Tin Cup ,37911,73.0,6.3,1000
131.0,79566871.0,Hannah Montana: The Movie ,31760,140.0,4.2,0
8.0,721.0,In Her Line of Fire ,783,12.0,4.1,42
74.0,4771000.0,Welcome to the Dollhouse ,26513,174.0,7.5,0
63.0,11631245.0,Zoom ,15015,113.0,4.2,494
130.0,14334645.0,Godsend ,22449,191.0,4.8,387
231.0,4398392.0,Black Book ,59507,232.0,7.8,0
75.0,32701088.0,Dreamer: Inspired by a True Story ,10018,108.0,6.9,0
118.0,16123851.0,Vanity Fair ,17373,148.0,6.2,767
64.0,57504069.0,Boyz n the Hood ,94139,183.0,7.8,0
63.0,6401336.0,My Own Private Idaho ,36996,153.0,7.1,0
94.0,9473382.0,The Red Violin ,26832,247.0,7.7,0
173.0,19067631.0,Waitress ,37714,204.0,7.1,0
59.0,6157157.0,UHF ,21416,198.0,7.0,0
91.0,1056102.0,Wonderland ,18792,153.0,6.6,1000
164.0,26049082.0,That Awkward Moment ,76791,100.0,6.1,0
182.0,4244155.0,"Jeff, Who Lives at Home ",56005,112.0,6.5,0
43.0,51109400.0,Naked Gun 33 1/3: The Final Insult ,76850,85.0,6.4,1000
118.0,57887882.0,Shall We Dance ,35508,211.0,6.1,0
64.0,146402.0,Mondays in the Sun ,9913,38.0,7.7,0
68.0,78656813.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,42765,93.0,6.0,0
79.0,19819494.0,Hard Rain ,26893,126.0,5.8,815
91.0,15156200.0,The Corruptor ,15358,131.0,6.0,328
13.0,112521.0,Lisa Picard Is Famous ,455,16.0,5.7,25
140.0,4535117.0,In the Name of the King: A Dungeon Siege Tale ,38398,368.0,3.8,0
46.0,20998709.0,Flicka ,6095,76.0,6.2,1000
63.0,127437.0,1911 ,4670,27.0,6.0,0
200.0,977600.0,Meek's Cutoff ,8204,98.0,6.5,0
242.0,19100000.0,Friday the 13th Part 2 ,39690,394.0,6.1,0
116.0,36833473.0,Kiss of the Dragon ,53126,254.0,6.6,0
117.0,34667015.0,Licence to Kill ,74009,317.0,6.6,0
66.0,42672630.0,The Lizzie McGuire Movie ,27580,172.0,5.3,0
94.0,58156435.0,Without a Paddle ,37479,152.0,5.9,0
168.0,5998971.0,"Run, Fatboy, Run ",58509,143.0,6.6,0
195.0,28687835.0,Untraceable ,40964,245.0,6.2,0
120.0,43792641.0,License to Wed ,32157,119.0,5.3,913
86.0,61356221.0,Stomp the Yard ,19505,162.0,5.2,0
12.0,169379.0,"Cinco de Mayo, La Batalla ",683,3.0,6.2,874
53.0,9609.0,Down Terrace ,2646,22.0,6.5,535
137.0,1089365.0,What Just Happened ,23767,111.0,5.7,845
61.0,1028337.0,The Business of Strangers ,3413,78.0,6.4,29
131.0,59068786.0,Behind Enemy Lines ,86902,411.0,6.4,0
78.0,17010646.0,Son of the Mask ,40751,239.0,2.2,881
96.0,25528495.0,Captain Corelli's Mandolin ,28099,220.0,5.9,0
63.0,21800302.0,Mr 3000 ,12164,63.0,5.5,491
142.0,83892374.0,The X Files ,85720,297.0,7.0,0
68.0,117190.0,Wild Target ,29994,86.0,6.9,0
40.0,30102717.0,Double Impact ,28736,72.0,5.5,0
103.0,28927720.0,The Watcher ,22220,181.0,5.3,463
110.0,19170001.0,Friday the 13th Part VII: The New Blood ,21359,270.0,5.3,0
76.0,5881504.0,Against the Ropes ,5917,50.0,5.3,177
35.0,4394936.0,Simply Irresistible ,11439,190.0,5.3,901
69.0,47811275.0,Big Fat Liar ,29008,99.0,5.4,896
34.0,9910.0,As It Is in Heaven ,13543,94.0,7.6,0
42.0,1075288.0,Blood and Wine ,7772,55.0,6.1,145
26.0,2000000.0,Can't Stop the Music ,2998,74.0,4.5,1000
53.0,447093.0,Dekalog             ,12590,37.0,9.1,0
14.0,609042.0,The Basket ,449,38.0,6.5,117
156.0,74158157.0,Jack and Jill ,60370,264.0,3.4,0
95.0,18811135.0,Akeelah and the Bee ,15337,172.0,7.5,0
90.0,1276984.0,Cecil B. DeMented ,11403,150.0,6.2,795
88.0,255352.0,Old Joy ,4423,57.0,6.7,594
90.0,17848322.0,Laws of Attraction ,18771,102.0,5.9,702
174.0,58183966.0,Ali ,79186,386.0,6.8,0
122.0,33000377.0,Dracula 2000 ,27378,365.0,4.9,0
114.0,11694528.0,Dave Chappelle's Block Party ,7721,72.0,7.2,635
170.0,43337279.0,Year One ,76770,203.0,4.9,0
66.0,87100000.0,Out of Africa ,52339,200.0,7.2,0
40.0,95016.0,Summer Storm ,11074,56.0,7.4,442
62.0,50382128.0,Diary of a Mad Black Woman ,10472,202.0,5.6,0
178.0,10539414.0,Jonah Hex ,45729,176.0,4.7,0
115.0,365734.0,The Brown Bunny ,11487,226.0,5.0,952
136.0,28045540.0,Zathura: A Space Adventure ,67707,202.0,6.1,0
70.0,14018364.0,New York Minute ,17722,111.0,4.8,849
120.0,43894863.0,Must Love Dogs ,25883,262.0,5.9,0
21.0,8000000.0,Annie Get Your Gun ,3167,90.0,7.0,456
41.0,562059.0,Poolhall Junkies ,8535,113.0,7.0,872
145.0,17473245.0,Red Planet ,47612,348.0,5.7,995
54.0,21160089.0,ATL ,8522,92.0,6.0,874
81.0,60573641.0,Jingle All the Way ,68406,162.0,5.4,0
232.0,6777589.0,In the Valley of Elah ,60115,224.0,7.2,0
41.0,55184721.0,Why Did I Get Married? ,9811,100.0,5.6,1000
51.0,192467.0,The Puffy Chair ,4067,71.0,6.6,297
44.0,41382841.0,Peggy Sue Got Married ,27149,96.0,6.3,0
193.0,39692139.0,The Ladykillers ,84131,400.0,6.2,0
52.0,2483955.0,The Lost City ,8369,165.0,6.7,957
180.0,6003587.0,American Splendor ,41999,226.0,7.5,0
214.0,12626905.0,Triple 9 ,32567,106.0,6.3,0
122.0,45857453.0,The Full Monty ,82232,174.0,7.2,0
213.0,23527955.0,The Losers ,74691,165.0,6.4,0
79.0,578527.0,"War, Inc. ",20008,112.0,5.7,883
132.0,16938179.0,Boiler Room ,41313,246.0,7.0,0
146.0,32853640.0,Drillbit Taylor ,50199,101.0,5.7,702
140.0,24848292.0,Never Back Down ,80556,184.0,6.6,0
59.0,35927406.0,Mortal Kombat: Annihilation ,36363,256.0,3.7,1000
107.0,15988876.0,Armored ,26236,110.0,5.7,0
168.0,8579684.0,Death at a Funeral ,89547,199.0,7.4,0
100.0,173066.0,My Name Is Bruce ,21379,88.0,6.3,0
246.0,229094.0,Slow West ,27650,88.0,6.9,0
49.0,8080116.0,Hoot ,6562,66.0,5.6,647
123.0,548934.0,Ondine ,16863,57.0,6.8,0
9.0,123777.0,The Masked Saint ,342,15.0,4.7,0
81.0,11043445.0,In the Land of Women ,27689,74.0,6.5,1000
59.0,28501605.0,Child's Play 2 ,31371,166.0,5.7,0
77.0,28424210.0,Garfield 2 ,27517,74.0,5.0,470
8.0,5494.0,Sparkler ,377,13.0,5.6,17
25.0,141853.0,Critical Care ,1427,12.0,6.0,88
89.0,55500000.0,Never Say Never Again ,48636,214.0,6.2,0
38.0,39880476.0,The Wild Thornberrys Movie ,12218,33.0,5.2,187
95.0,20733485.0,The Apostle ,11622,157.0,7.2,1000
44.0,31600000.0,Rob Roy ,34427,126.0,6.9,0
37.0,78030.0,Middle of Nowhere ,1034,10.0,6.5,569
114.0,41543207.0,High Crimes ,30077,175.0,6.3,893
191.0,12570442.0,The Matador ,40514,234.0,6.8,808
43.0,85222.0,My Date with Drew ,4285,84.0,6.6,456
29.0,177840.0,Sugar Town ,708,22.0,6.1,93
104.0,25407250.0,Escape from L.A. ,54021,227.0,5.7,0
106.0,64267897.0,Jackass: The Movie ,67992,327.0,6.6,0
5.0,11784000.0,3 Ninjas Kick Back ,6701,26.0,4.3,444
75.0,712294.0,The Ballad of Jack and Rose ,9408,68.0,6.7,608
42.0,82528097.0,Mr. Holland's Opus ,30230,154.0,7.3,0
112.0,21835784.0,A Lot Like Love ,58297,161.0,6.6,0
49.0,61490000.0,Flatliners ,62037,148.0,6.6,0
64.0,67823573.0,Outbreak ,91176,130.0,6.6,0
44.0,464126.0,Blue Car ,3142,68.0,6.7,115
69.0,17314483.0,A Haunted House 2 ,14621,48.0,4.7,0
81.0,10544143.0,Three to Tango ,16372,121.0,6.1,311
28.0,1646664.0,Marci X ,4518,66.0,2.8,241
69.0,9714482.0,Everyone Says I Love You ,30083,140.0,6.8,0
55.0,20966644.0,A Room with a View ,29610,94.0,7.4,0
148.0,16027866.0,The Transporter Refueled ,26767,121.0,5.1,0
12.0,27515786.0,Poetic Justice ,8904,31.0,5.9,0
26.0,100412.0,"Buen Día, Ramón ",2112,7.0,7.7,0
134.0,32598931.0,Proof of Life ,49300,265.0,6.2,892
71.0,4186931.0,Lovely & Amazing ,6041,85.0,6.9,169
66.0,42877165.0,The Devil's Own ,45602,114.0,6.1,979
161.0,1110286.0,Mother and Child ,9727,65.0,7.2,0
96.0,32645546.0,Because of Winn-Dixie ,8427,88.0,6.4,1000
29.0,8691.0,Falcon Rising ,4952,32.0,5.8,0
62.0,38553833.0,The Ghost and the Darkness ,46239,155.0,6.8,0
129.0,48237389.0,The House Bunny ,63969,126.0,5.5,0
28.0,464655.0,Dream with the Fishes ,1524,29.0,7.0,166
149.0,12987647.0,The Quiet American ,24019,199.0,7.1,983
61.0,11000000.0,Cutthroat Island ,21102,169.0,5.6,1000
101.0,9000000.0,Beyond the Valley of the Dolls ,7584,137.0,6.2,0
37.0,326308.0,Albino Alligator ,6632,69.0,6.1,225
139.0,77264926.0,Parental Guidance ,21176,107.0,6.1,0
